temperatura,ph,densidade_corrente,concentracao_reagentes,tempo_reacao,sucesso,tensao_aplicada,condutividade,concentracao_ions,viscosidade,temperatura_ambiente
94.37581218740584,4.238176148226231,1.0027017122663282,3.5988583445528213,17.633349449460173,1,9.30957418912542,2.0993982618538016,0.9763683238346441,1.3100437883910314,29.088472429549732
84.64963036515336,7.3697442289341355,4.480549579038565,0.5478182830257045,19.886453690977675,1,5.903422081060886,1.0372591180832458,0.6970263498608436,1.1915503521467181,24.842333141717234
70.67230052083389,7.929399348417031,3.3060335063923136,1.0764246486873241,76.10032062249947,1,3.4276821928639034,2.6338778611989055,0.46741376741166885,0.9888352150904641,16.884861328090512
89.71684721501742,7.8008620783781115,0.8453109877891372,4.399603228606962,47.50544285791141,1,7.321588489725388,4.549610066593287,0.35241690178418716,1.2134825463873757,18.433879862569825
84.29376615192916,2.9148683739775487,2.25758475000491,3.7197434385601755,110.89948732354488,1,6.930116259173714,4.041434629274733,0.7579926847032059,1.4042112984001391,17.05069076225288
34.925604710882865,10.774608626303804,3.1149603228420304,0.16735321465559175,54.72495910954195,1,9.9021278719786,0.4225662324794536,0.3179651010343909,1.978987358255989,27.25185616551753
91.40471987919823,4.65600042588706,0.5089740164479781,1.3170436758120212,25.76096045729052,0,3.3854255866835494,3.4936067203801513,0.25453899007631936,1.9066468389773363,16.884207272249874
63.147379353252056,3.2951492128280417,4.42384020519596,1.1505917666665064,88.61907168522396,1,7.048535523955619,2.902297860048874,0.5768505000658632,1.7932294374396827,30.08564666070432
84.595212413125,10.887480798689772,4.037657323663523,1.4269510073811658,42.26887635851108,1,1.468213795265022,4.546569564097485,0.36098865337972774,1.8336958035572875,15.410218386407823
91.68730399387945,11.556514982297534,2.5755131905255277,1.3130428743714435,67.80173380914825,0,2.0228143482704746,0.7001589425664565,0.6660146304312535,1.2017737749380644,19.98751575991784
45.44027799774911,10.621276172654506,4.838920414769935,0.40637884913994415,86.7616064055687,1,1.0352653745598395,2.7167769547028175,0.20614480738681012,1.4861664907661973,32.813333517838146
28.80415396221414,10.09516074724878,2.1470287984479888,2.34880853132442,109.02905223222774,0,9.995146129537058,4.4093671982082725,0.6894469941105894,1.8426000844043213,29.37062636244492
38.234813003355335,8.552419806390217,4.922140563278839,3.6903940264522093,97.14103142818438,0,8.220463274327301,2.1091165550345408,0.354966875197932,1.0894261474870297,16.459366658513755
54.1686230901005,7.5085737060913935,3.372807994137773,3.072985451115439,84.39971746599966,0,8.080507132601866,2.461775096891049,0.10021864099106147,1.9426437175182032,31.422522089703595
85.44118127379944,2.8698675991141016,3.2098892389443137,3.3970711761305914,84.7596500634658,1,5.587534677593617,0.44525732056809564,0.21424245190675872,1.1236790931037746,24.860702430804096
88.85844666050747,6.084532130706987,0.9131789869493465,0.4976309748275719,114.05171084352952,1,3.7006037461489596,1.4629038381996633,0.9402538400515846,1.4016239980898235,31.935660543376585
20.556170442495258,5.72688517012314,4.421446015692755,4.762304479866257,42.54065072461896,0,2.3613785601640833,1.6900825809278421,0.880619175203822,1.564707069908558,27.014795489007867
60.85978420620526,4.597537837603262,2.1946994708110146,4.2086099858308215,10.122330361580614,0,3.562072649618173,4.731099998849946,0.31024812883261316,1.9258880196139074,28.636660640657176
53.39288025190232,9.234201136885849,0.8949436883341488,4.044942560628748,39.915001533801856,0,4.383740997362252,1.4850700666516794,0.8005347140909421,0.8669244110783991,34.87003120791417
37.76862483765842,6.9587573507877085,0.16177684788121932,4.1326206447046605,33.96805175894184,0,7.8067908728226465,2.358256802821295,0.6477144338565768,1.6191964673579635,19.646710918480363
29.589229386694626,2.8104621590764793,2.842802849828075,4.670281489850531,82.8018043625398,0,5.856956100128372,3.3893916754649713,0.9738142403048825,1.2812233792161232,27.478911495227766
47.00921371229023,4.201832019498113,2.6842581484011143,2.766844433957119,79.70827597420819,0,1.697352638999344,0.8946985247985992,0.4362450935806532,0.9028357109309616,24.206427801147967
95.43277631300154,8.83258763659596,3.6248327496088772,1.081381887551367,75.28075209751962,0,1.16226108063021,2.4835676969951854,0.7133145512654542,1.6649102596945857,15.78903905845383
45.856234561660415,2.761308594903002,4.462264459787231,3.122239678477452,11.786778753039908,0,1.9209896158065685,3.7188412934319475,0.15718215018152673,1.32833342026077,15.289412830057302
61.50324973946929,10.512069140487688,0.48909226475084466,3.7401193189729014,90.16558598957123,0,4.694488423276415,4.347590543832624,0.4566226121347654,1.4914607309745138,17.384571556357173
76.24151671161422,6.951465270139743,3.6843328026677757,3.715795227434725,45.58834537340407,1,9.398736253441164,3.168670445845891,0.9674358950693625,0.9843516028668515,27.981834810770962
49.09036819034352,6.80586577326648,1.0183185260781529,2.655100218417713,83.15615879072942,1,6.7366223308829944,3.378362225053045,0.5850827870051085,1.2219109277414075,26.343261758267843
97.74256661767686,7.924077846595176,4.305067560470103,0.4354477247345325,71.22362713523687,0,8.216433098879637,0.7187890156643879,0.3590915530013601,1.4260313764821007,26.06859122327455
96.99578359536889,10.246809659251491,4.113411217922115,1.9184533983076266,47.70040179706979,1,5.197371350540937,4.734304836507101,0.2082438668157462,1.107366221404766,15.637135250565201
40.14258366602913,5.4780920790219305,2.7498893994291675,4.6117563814704505,24.80338938145185,0,4.254994748755385,0.7496129796739636,0.7331755061633773,0.797558809771552,24.38605992720014
59.77988047139084,8.780161525590636,3.5801897132542266,2.963799657811388,20.386078742652906,1,1.9756033544496046,3.895897392190812,0.6803704390867541,1.942460738472956,33.49245635685057
44.07026478534157,7.657319639957911,1.6403155546003674,2.737826521952996,101.46701664234459,1,8.883397199675844,1.3975999767137623,0.4365448422433972,1.2672013100639261,22.951837386212933
42.78723955019741,4.670282701694213,2.408722704770792,1.4173822204727484,111.02372962897138,0,8.048440261251125,4.674606404136132,0.9558472166792509,1.6008805554315508,27.49844939576913
22.950955788362624,10.78629986355158,4.126020798781311,1.9053997075912368,81.47668514407296,0,2.513062878379526,3.62780174291045,0.1199825316890653,1.1165707903340871,30.596373512462872
68.76514671839175,9.97426021606928,2.3503994661487484,4.487195836850529,21.37775263465317,1,5.610345074886345,3.793687193594008,0.37335146646864326,1.0326976460385744,30.67850558283775
60.21432185830892,8.584518346584254,1.853211500094665,3.3656689328814955,54.22299385770648,0,5.386373271291204,1.1733899479934284,0.9289625376696232,1.1107464477006874,25.385601647905425
24.118300099999146,10.505817290942419,2.52164099152647,3.9581964310864315,90.1833120115673,1,6.625823974178758,2.2708958855122883,0.3888418944874964,1.1137949656784747,32.159038908046725
42.29171713892892,10.672942009598025,4.15842133694237,2.3262925730315103,95.78029724110749,1,9.51568204592135,3.1272846534875036,0.32702755046965337,1.3162701739129303,22.827561867274937
92.6612708773323,9.083629767150349,1.7425194321172766,3.188211375335174,23.004048452019745,1,6.217942975862317,3.872870729212345,0.5807983689381226,1.3152048049720446,32.773864295695965
39.16495125335779,10.37013328363672,0.9514318063651447,1.317079682841717,10.003379072992066,0,5.861955401007568,0.6094009419707089,0.8414215749284841,1.2457307238243076,19.804543327910906
31.591589767297847,8.974714616692836,3.588868699620826,3.556758068389083,88.33507504686655,0,1.4529063964119755,4.815590050627189,0.19283208479052494,0.7021786773761571,20.60432813981142
59.15622082220504,8.801407717603004,4.147293242269601,2.195246535146353,49.22557935848262,0,1.5661672841622154,4.462081285717324,0.9487186386811626,1.2441132177507968,16.062412483980022
98.85203632884806,8.186113782151843,0.5931236447653133,2.2684730225922536,37.992946478008626,1,2.6861211219411,1.4247080934283636,0.8155655930630477,0.7536558506309772,30.911636730845657
39.364421720920035,9.527166395576412,1.2753831525041293,3.2816793904267203,11.418721676847799,0,1.2922369452257345,4.131525190858427,0.26312522999639676,0.6892036794436478,23.341104724654112
73.77084379247029,3.586051052930737,0.7956627498288701,4.687775045197741,69.43293474376497,0,7.690176060130112,2.6397872228951353,0.7408071650783464,1.8989685760117516,19.58233227822798
80.9295692262974,10.808707591989284,1.8049129167526168,0.41363109838224255,103.62658089685799,0,7.509972735945668,2.362851759653892,0.4464628503738014,1.4074250197215563,19.635805552331593
39.01100351939198,10.71843527745232,2.3067197966365223,4.141241863000337,115.33948108998467,1,2.2245061098847865,1.6407271184758867,0.46206521026868685,1.4892350871868765,33.027998824584664
78.25730788894876,2.2924728303455915,3.769249051120202,1.5326772410197465,72.23194456746182,1,8.524710107157528,2.9467460744948033,0.8049610831949797,1.1026905055000458,31.67833200922074
49.422650617540256,10.258167505647627,3.2906231659202034,2.2752053270812516,66.59074605138835,1,2.3930743136150077,3.6764566767476294,0.9665063271826589,1.8634713378722962,26.07061770714367
